recorded_utc,fill_date,instrument,side,qty,price,source,note
2026-07-31T21:20:29.478099+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae58.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:18+00:00
2026-07-31T21:20:29.480497+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae59.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:18+00:00
2026-07-31T21:20:29.483267+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5a.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:18+00:00
2026-07-31T21:20:29.485645+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5b.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:20+00:00
2026-07-31T21:20:29.487877+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5c.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:20+00:00
2026-07-31T21:20:29.490041+00:00,2026-07-31,PCN,BUY,20.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5d.01.01 orderRef='' commission=0.10006 time=2026-07-31 11:28:20+00:00
2026-07-31T21:20:29.492243+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5e.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:20+00:00
2026-07-31T21:20:29.494388+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae5f.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:20+00:00
2026-07-31T21:20:29.496548+00:00,2026-07-31,PCN,BUY,480.0,11.75,ibkr_paper,execId=00012ec5.6a6cae60.01.01 orderRef='' commission=2.40144 time=2026-07-31 11:28:24+00:00
2026-07-31T21:20:29.499035+00:00,2026-07-31,PCN,BUY,500.0,11.75,ibkr_paper,execId=00012ec5.6a6cae61.01.01 orderRef='' commission=2.5015 time=2026-07-31 11:28:24+00:00
2026-07-31T21:20:29.501273+00:00,2026-07-31,PCN,BUY,20.0,11.75,ibkr_paper,execId=00012ec5.6a6cae62.01.01 orderRef='' commission=0.10006 time=2026-07-31 11:28:26+00:00
2026-07-31T21:20:29.503463+00:00,2026-07-31,PCN,BUY,480.0,11.75,ibkr_paper,execId=00012ec5.6a6cae65.01.01 orderRef='' commission=2.40144 time=2026-07-31 11:28:28+00:00
