recorded_utc,fill_date,instrument,side,qty,price,source,note
2026-09-10T16:08:08.928864+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552729.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.933536+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272a.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.938191+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272b.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.942839+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272c.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.947472+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272d.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.952101+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272e.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.956785+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55272f.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.961709+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552718.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.966565+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552719.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.971572+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271a.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.976366+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271b.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.981274+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271c.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.986268+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271d.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.991037+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271e.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:08.995858+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55271f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.000649+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552720.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.005423+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552721.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.010189+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552722.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.014937+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552723.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.019671+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552724.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.024415+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552725.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:43+00:00
2026-09-10T16:08:09.029286+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55278e.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.034317+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55278f.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.039065+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552790.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.043862+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552791.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.049037+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552792.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.054066+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552793.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.058906+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552794.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.063748+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552795.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.068571+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552796.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.073345+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552797.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.081770+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527b6.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.087341+00:00,2026-09-10,SJNK,SELL,96.0,24.63,ibkr_paper,execId=00012ec5.6b5527a8.01.01 orderRef='' commission=0.547716 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.096153+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527a9.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.105307+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527aa.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.112819+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527ab.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.119087+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527ac.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.124879+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527ad.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.130941+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527ae.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.137383+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527af.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.142668+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b0.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.149347+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b1.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.155711+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b2.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.163266+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b3.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.170555+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b4.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.176718+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5527b5.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.182574+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527b7.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.188338+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527b8.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.193752+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527b9.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.199507+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527ba.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.205646+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527bb.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.211304+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527bc.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.217272+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527bd.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.223065+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527be.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.228604+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527bf.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.234293+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527c0.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.239948+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5527c1.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:45+00:00
2026-09-10T16:08:09.246397+00:00,2026-09-10,SRLN,SELL,354.0,40.49,ibkr_paper,execId=00012ec5.6b552804.01.01 orderRef='' commission=2.135361 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.252046+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552805.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.257583+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552806.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.263271+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552807.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.268861+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552808.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.274216+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b552809.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.279564+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55280a.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.284855+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55280b.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.290206+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55280c.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.295687+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55280d.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.301330+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55280e.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.306853+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55281f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.312401+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552820.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.318834+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552821.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.324550+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552822.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.330242+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552823.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.335595+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552824.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.341562+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552825.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.347032+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552826.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.356349+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552827.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.368709+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552828.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.378296+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552829.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.386990+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55282a.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.393187+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55282b.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:47+00:00
2026-09-10T16:08:09.400520+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55286c.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.409822+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55287c.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.416358+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55287d.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.488217+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55287e.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.507556+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55287f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.513746+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552880.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.520320+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552881.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.526413+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552882.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.532146+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552883.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.537975+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552884.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.544068+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552885.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.549946+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552886.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.556244+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552887.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.561973+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552888.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:49+00:00
2026-09-10T16:08:09.567620+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5528dd.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.573572+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5528de.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.579361+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b5528df.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.585073+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e0.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.591676+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e1.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.597755+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e2.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.603455+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e3.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.609010+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e4.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.614525+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e5.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.623900+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e6.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.632523+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e7.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.638068+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e8.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.643641+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528e9.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.649398+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528ea.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.655507+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528eb.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.661275+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b5528ec.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:51+00:00
2026-09-10T16:08:09.668056+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55295b.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.674353+00:00,2026-09-10,SRLN,SELL,4.0,40.49,ibkr_paper,execId=00012ec5.6b55295c.01.01 orderRef='' commission=0.024128 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.680261+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55294e.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.686342+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55294f.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.692030+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552950.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.697654+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552951.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.703082+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552952.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.708433+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552953.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.713760+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552954.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.719150+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552955.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.724794+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552956.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.730330+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552957.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.735963+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552958.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.741459+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552959.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.747209+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55295a.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:53+00:00
2026-09-10T16:08:09.752761+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552983.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.758277+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552984.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.763797+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552985.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.769221+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552986.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.774654+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552987.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.780309+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552988.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.785926+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b552989.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
2026-09-10T16:08:09.791651+00:00,2026-09-10,SJNK,SELL,1.0,24.63,ibkr_paper,execId=00012ec5.6b55298a.01.01 orderRef='' commission=0.005705 time=2026-09-10 13:44:55+00:00
